Id,uid,Identifier,Name,Status,Topic Id,Concepts from Topic,Module Id (from Topic Id),Uid Id (from Topic Id),Name (from Topic Id),Activities,Concept Mastery,Knowledge Card Renders,Id Rollup (from Activities),Knowledge Cards,Modules User Saved,Training Sessions
157164,recw0wjH4I2m11yjG,C-AC05,The Walk-Around New Car,inactive,19958,"157147,157148,157164",4625,recd1k1iV5Foo83wy,Step 4 of the Sale | Presentation,"337892,337893,337894,337895,337896,337897,337898,337899,337903","2334,2394,2440,4280,4975,5187,6199,6263,6313,6365,6425,6484,6852,7082,8091,8210,8266,9653,9773,10110,10168,10221,10276,10343,10390,10442,11273,11505,11561,37351,37614,37669,37724,37779,37834,37889,37944,37999,38054,38109,38164,38381,38673,38728,38783,38838,38893,38948,39003,39284",,9,35273,,
137345,recMcIY92ackBIy6M,C-AA48,The Walk-Around New Car,active,16688,"137345,137346,137347",4076,recxCMGgVV2Fh5Nzq,Step 4 of the Sale | Presentation,"311415,311416,311417,311418,311419,311420,311421,311422,311423","5,338,522,756,902,971,1060,1235,1285,1513,1675,1822,1986,2059,2230,2480,2603,2758,2857,3011,3162,3313,3464,3604,3748,3917,4091,4176,4342,4493,4644,4796,5027,5267,5365,5485,5582,5679,5813,5847,5953,6055,6157,6549,6665,6919,7188,7321,7485,7647,7798,7963,8332,8482,8645,8819,8958,9121,9249,9383,9511,9726,9968,10521,10713,10844,10994,11101,11184,11340,11657,11808,11976,12142,12310,12464,12693,12858,12988,13185,13299,13477,13623,13771,13919,14069,14231,14383,14543,14702,14878,15036,15234,15411,15577,15751,15890,16037,16225,16355,16515,16672,16817,16966,17105,17306,17529,17658,17843,17998,18145,18330,18493,18640,18794,18947,19087,19270,19416,19566,19711,19884,20008,20111,20212,20314,20461,20616,20771,20922,21052,21222,21396,21548,21699,21845,22023,22125,22316,22447,22606,22779,22927,23115,23275,23425,23575,23749,23910,24085,24260,24431,24582,24733,24884,25036,25214,25393,25566,25742,25920,26047,26223,26376,26525,26675,26826,26983,27151,27323,27474,27633,27775,27927,28078,28228,28379,28546,28697,28848,28979,29101,29201,29305,29455,29622,29811,29965,30055,30227,30378,30513,30661,30833,30984,31123,31284,31436,31632,31783,31923,32088,32270,32409,32567,32712,32856,33016,33170,33348,33506,33691,33842,33993,34144,34295,34452,34621,34770,34900,35107,35257,35445,35602,35758,35904,36055,36208,36396,36571,36739,36887,37063,37109,37260,37417,37519,38230,38571,39069,39182,39350,39505,39667,39840,40013,40186,40359,40510,40661,40812,40985,41158,41331,41482,41633,41795,41968,42119,42270,42421,42576,42749,42977,43128,43301,43478,43651,43775,43948,44121,44298,44449,44600,44773,44946,45119,45292,45465,45638,45804,45955,46128,46301,46467,46649,46751,46804,46970,47094,47218,47369,47520,47671,47822,47973,48139,48305,48471,48637,48803,48969,49135,49301,49486,49691,49883,50024,50214,50408,50638,50823,50974,51170,51366,51517,51668,51819,51970,52121,52287,52453",,9,"29734,29734",,"7100989,6710593,6738095,6742460,6753743,6767924,7155650,7155653,7155660,7155665,7155670,7130835"
157147,recyS3zpSBDIRIkde,C-AB88,The Walk-Around Used Car,inactive,19958,"157147,157148,157164",4625,recd1k1iV5Foo83wy,Step 4 of the Sale | Presentation,"337900,337901,337902,337904,337905,337906","2333,2393,2438,4278,4974,5185,6198,6262,6312,6363,6423,6483,6850,7081,8090,8208,8264,9652,9772,10108,10166,10219,10274,10342,10388,10441,11271,11503,11559,37349,37612,37667,37722,37777,37832,37887,37942,37997,38052,38107,38162,38379,38671,38726,38781,38836,38891,38946,39001,39282",,6,35274,,
137346,recL8tZpi8CcfbxKg,C-AA49,The Walk-Around Used Car,active,16688,"137345,137346,137347",4076,recxCMGgVV2Fh5Nzq,Step 4 of the Sale | Presentation,"311424,311425,311426,311427,311428,311429","6,317,523,757,789,903,943,1061,1236,1286,1475,1676,1823,1987,2060,2231,2517,2604,2759,2858,3012,3163,3314,3465,3605,3749,3918,4092,4194,4343,4494,4645,4767,5028,5268,5366,5486,5583,5701,5788,5848,5954,6056,6158,6550,6666,6920,7223,7322,7486,7648,7799,7935,8333,8483,8646,8789,8959,9096,9250,9358,9512,9727,9913,10522,10714,10870,10969,11074,11185,11341,11605,11809,11977,12143,12311,12465,12694,12859,13019,13186,13300,13446,13624,13772,13920,14044,14232,14384,14544,14703,14879,15069,15235,15412,15578,15752,15891,16038,16191,16328,16516,16673,16818,16967,17142,17307,17493,17659,17844,17999,18146,18331,18494,18641,18795,18948,19149,19271,19417,19567,19740,19859,20009,20112,20213,20315,20462,20617,20772,20923,21080,21223,21397,21549,21700,21855,21991,22152,22317,22448,22607,22780,22955,23116,23276,23426,23576,23750,23911,24086,24261,24432,24583,24734,24885,25037,25215,25394,25567,25743,25921,26073,26224,26348,26526,26676,26827,26984,27152,27324,27475,27634,27776,27928,28079,28229,28380,28547,28698,28849,29007,29102,29202,29306,29456,29623,29812,29966,30056,30228,30379,30542,30684,30834,30985,31124,31285,31437,31633,31784,31924,32089,32271,32410,32543,32713,32869,33017,33171,33349,33507,33692,33843,33994,34145,34296,34453,34622,34771,34934,35108,35258,35397,35603,35759,35905,36056,36209,36397,36572,36740,36888,37064,37110,37261,37418,37520,38231,38572,39070,39183,39351,39506,39668,39841,40014,40187,40360,40511,40662,40813,40986,41159,41332,41483,41634,41796,41969,42120,42271,42422,42577,42750,42978,43129,43302,43479,43652,43776,43949,44122,44299,44450,44601,44774,44947,45120,45293,45466,45639,45805,45956,46129,46302,46468,46650,46752,46805,46971,47095,47219,47370,47521,47672,47823,47974,48140,48306,48472,48638,48804,48970,49136,49302,49487,49692,49884,50025,50215,50409,50639,50824,50975,51171,51367,51518,51669,51820,51971,52122,52288,52454",,6,"29735,29735",,"6742483,6767934,7155675,7130844,7264000"
157127,recValWFEZwhDcPZj,C-AB68,Building More Value on Demo Drive,inactive,19955,"157125,157127,157130",4625,recvlKwoXdwj8UoDB,Step 5 of the Sale | Demonstration Drive,"337794,337795,337796,337797,337798,337799","2322,2385,2427,4268,4966,5173,6186,6251,6301,6352,6412,6473,6838,7071,8078,8196,8252,9640,9760,10096,10155,10208,10262,10334,10377,10430,11260,11491,11549,37337,37600,37655,37710,37765,37820,37875,37930,37985,38040,38095,38150,38367,38659,38714,38769,38824,38879,38934,38989,39270",,6,35259,,
137432,recsbw6ILwBFoK6dn,C-AA53,Building More Value on Demo Drive,active,16683,"137430,137431,137432",4076,reco7wbueQmnPupQg,Step 5 of the Sale | Demonstration Drive,"311444,311445,311446,311447,311448,311449","7,322,527,738,885,946,1038,1211,1290,1479,1649,1827,1965,2064,2214,2503,2608,2763,2862,3016,3167,3318,3469,3621,3768,3922,4076,4188,4347,4498,4649,4778,5032,5244,5368,5471,5587,5695,5792,5852,5958,6060,6135,6521,6677,6924,7191,7304,7490,7652,7803,7938,8337,8487,8650,8791,8963,9111,9252,9361,9516,9710,9958,10503,10695,10847,10985,11078,11189,11322,11643,11801,11947,12124,12293,12469,12681,12825,12990,13149,13304,13449,13597,13755,13924,14051,14236,14366,14525,14707,14883,15037,15218,15381,15561,15736,15895,16041,16217,16338,16520,16656,16822,16971,17107,17309,17517,17663,17848,17989,18150,18335,18462,18645,18799,18932,19089,19243,19420,19570,19713,19868,20013,20097,20217,20319,20466,20621,20776,20927,21067,21205,21371,21553,21704,21852,21994,22135,22301,22452,22590,22761,22937,23118,23280,23411,23561,23734,23896,24090,24242,24436,24587,24738,24889,25020,25199,25378,25553,25724,25925,26057,26207,26359,26509,26680,26831,26967,27137,27328,27479,27616,27780,27932,28083,28233,28362,28551,28702,28853,28980,29106,29206,29310,29437,29627,29814,29938,30069,30209,30357,30515,30672,30819,30969,31139,31269,31441,31637,31788,31928,32072,32275,32441,32544,32693,32861,33003,33156,33354,33511,33696,33847,33998,34149,34300,34440,34599,34775,34921,35090,35262,35400,35584,35740,35909,36060,36190,36379,36553,36728,36869,37045,37091,37242,37399,37501,38212,38553,39051,39164,39332,39487,39649,39822,39995,40168,40341,40492,40643,40794,40967,41140,41313,41464,41615,41777,41950,42101,42252,42403,42558,42731,42959,43110,43283,43460,43633,43757,43930,44103,44280,44431,44582,44755,44928,45101,45274,45447,45620,45786,45937,46110,46283,46449,46631,46733,46786,46952,47076,47200,47351,47502,47653,47804,47955,48121,48287,48453,48619,48785,48951,49117,49283,49468,49673,49865,50006,50196,50390,50620,50805,50956,51152,51348,51499,51650,51801,51952,52103,52269,52435","985881,985882,987570,987571,987572,987932,988168",6,"29738,29738",,"6642949,6667569,6765056,6742542,6742561,6753753,6767943,6767950,6777981,6778000,6799190,6821974,6827648,6827650,6830368,6835775,7164397,7131118,7136832,7136839,7210536,7237828,7237830"
137431,recNYxQ4eF2AvO7Q9,C-AA52,Demo Drive Strategy,active,16683,"137430,137431,137432",4076,reco7wbueQmnPupQg,Step 5 of the Sale | Demonstration Drive,"311437,311438,311439,311440,311441,311442,311443","36,321,526,737,884,964,1049,1220,1289,1478,1659,1826,1964,2063,2204,2502,2607,2762,2861,3015,3166,3317,3468,3608,3767,3921,4075,4178,4346,4497,4648,4777,5031,5243,5367,5477,5586,5681,5791,5851,5957,6059,6143,6533,6676,6923,7214,7303,7489,7651,7802,7937,8336,8486,8649,8790,8962,9098,9272,9360,9515,9709,9916,10502,10694,10853,10984,11077,11188,11321,11607,11791,11958,12123,12292,12468,12680,12844,13003,13148,13303,13448,13611,13754,13923,14050,14235,14365,14524,14706,14882,15055,15217,15395,15551,15728,15894,16068,16194,16337,16519,16655,16821,16970,17132,17338,17516,17662,17847,17988,18149,18334,18478,18644,18798,18931,19088,19260,19433,19569,19712,19867,20012,20096,20216,20318,20465,20620,20775,20926,21054,21204,21379,21552,21703,21851,22016,22134,22300,22451,22580,22760,22929,23147,23279,23410,23560,23733,23895,24089,24241,24435,24586,24737,24888,25019,25198,25377,25552,25723,25924,26048,26206,26358,26508,26679,26830,26966,27136,27327,27478,27615,27779,27931,28082,28232,28361,28550,28701,28852,28993,29105,29205,29309,29436,29626,29813,29951,30068,30208,30365,30529,30671,30818,30968,31138,31268,31440,31636,31787,31927,32071,32274,32440,32554,32699,32860,33002,33155,33353,33510,33695,33846,33997,34148,34299,34439,34609,34774,34920,35089,35261,35399,35583,35739,35908,36059,36189,36378,36552,36727,36868,37044,37090,37241,37398,37500,38211,38552,39050,39163,39331,39486,39648,39821,39994,40167,40340,40491,40642,40793,40966,41139,41312,41463,41614,41776,41949,42100,42251,42402,42557,42730,42958,43109,43282,43459,43632,43756,43929,44102,44279,44430,44581,44754,44927,45100,45273,45446,45619,45785,45936,46109,46282,46448,46630,46732,46785,46951,47075,47199,47350,47501,47652,47803,47954,48120,48286,48452,48618,48784,48950,49116,49282,49467,49672,49864,50005,50195,50389,50619,50804,50955,51151,51347,51498,51649,51800,51951,52102,52268,52434",,7,"29737,29737",,"6751401,6751410,6696416,6703646,7164595,7131123,7236669,7237826"
157125,rec9MjQ9yiWC0i7b5,C-AB66,Demo Drive Strategy,active,19955,"157125,157127,157130",4625,recvlKwoXdwj8UoDB,Step 5 of the Sale | Demonstration Drive,"337787,337788,337789,337790,337791,337792,337793","805,2308,2363,2418,4267,4944,5041,5172,6182,6250,6300,6347,6402,6457,6837,7056,8077,8195,8251,9639,9759,9924,10095,10154,10207,10257,10312,10376,10429,10477,10669,11259,11486,11548,37336,37599,37654,37709,37764,37819,37874,37929,37984,38039,38094,38149,38366,38658,38713,38768,38823,38878,38933,38988,39269",,7,35258,,
137430,recXqgVinTh4oat6T,C-AA51,The Must Do’s of a Demo,active,16683,"137430,137431,137432",4076,reco7wbueQmnPupQg,Step 5 of the Sale | Demonstration Drive,"311430,311431,311432,311433,311434,311435,311436","35,318,525,736,790,883,945,1048,1219,1288,1477,1658,1825,1963,2062,2213,2501,2606,2761,2860,3014,3165,3316,3467,3607,3766,3920,4074,4187,4345,4496,4647,4776,5030,5257,5390,5476,5585,5680,5790,5850,5956,6058,6142,6520,6675,6922,7190,7302,7488,7650,7801,7953,8335,8485,8648,8805,8961,9097,9251,9378,9514,9708,9915,10501,10693,10846,10983,11076,11187,11320,11642,11790,11957,12122,12282,12467,12679,12824,12989,13147,13302,13447,13610,13753,13922,14049,14234,14364,14523,14705,14881,15054,15216,15394,15560,15727,15893,16040,16193,16336,16518,16642,16820,16969,17131,17308,17494,17661,17846,17987,18148,18333,18477,18643,18797,18930,19142,19259,19419,19581,19725,19860,20011,20087,20215,20317,20464,20619,20774,20925,21066,21203,21378,21551,21702,21846,21993,22133,22299,22450,22589,22759,22936,23146,23278,23409,23559,23732,23894,24088,24240,24434,24585,24736,24887,25018,25197,25376,25551,25722,25923,26056,26205,26357,26507,26678,26829,26965,27135,27326,27477,27614,27778,27930,28081,28231,28360,28549,28700,28851,28992,29104,29204,29308,29435,29625,29832,29950,30067,30207,30356,30514,30670,30817,30967,31126,31267,31439,31635,31786,31926,32070,32273,32412,32553,32698,32859,33001,33154,33352,33509,33694,33845,33996,34147,34298,34438,34608,34773,34901,35088,35260,35398,35582,35738,35907,36058,36188,36377,36551,36726,36867,37043,37089,37240,37397,37499,38210,38551,39049,39162,39330,39485,39647,39820,39993,40166,40339,40490,40641,40792,40965,41138,41311,41462,41613,41775,41948,42099,42250,42401,42556,42729,42957,43108,43281,43458,43631,43755,43928,44101,44278,44429,44580,44753,44926,45099,45272,45445,45618,45784,45935,46108,46281,46447,46629,46731,46784,46950,47074,47198,47349,47500,47651,47802,47953,48119,48285,48451,48617,48783,48949,49115,49281,49466,49671,49863,50004,50194,50388,50618,50803,50954,51150,51346,51497,51648,51799,51950,52101,52267,52433","993629,993630",7,"29736,29736",,"6703901,6703905,6709917,6767958,6821976,6827651,7164596,7131124,7136847,7136850,7221586"
157130,rec3KDEERTzBmpSjp,C-AB71,The Must Do’s of a Demo,inactive,19955,"157125,157127,157130",4625,recvlKwoXdwj8UoDB,Step 5 of the Sale | Demonstration Drive,"337779,337781,337782,337783,337784,337785,337786","2323,2386,2428,4269,4967,5174,6187,6252,6302,6353,6413,6474,6839,7072,8079,8197,8253,9641,9761,10097,10156,10209,10263,10335,10378,10431,11261,11492,11550,37338,37601,37656,37711,37766,37821,37876,37931,37986,38041,38096,38151,38368,38660,38715,38770,38825,38880,38935,38990,39271",,7,35257,,
159417,rec1WxhIkL0NYOGWJ,C-AC15,Conditional & Unconditional Buyers,active,20054,"159416,159417,159418,159419,159433,159434,159435,159436,159437,159438",4076,recjbzJ7XmBPqaNhk,Step 6 of the Sale | Price,"340281,340282,340283","58,345,554,767,913,974,1041,1244,1305,1487,1682,1845,1972,2088,2240,2525,2626,2781,2875,3034,3185,3328,3484,3633,3784,3940,4100,4199,4365,4516,4667,4806,5059,5252,5377,5475,5597,5705,5800,5862,5968,6070,6167,6557,6701,6947,7200,7332,7502,7662,7821,7946,8348,8497,8660,8796,8973,9128,9261,9370,9534,9736,9972,10532,10724,10878,10998,11084,11199,11351,11661,11814,11987,12152,12321,12479,12700,12864,13028,13196,13347,13487,13634,13782,13934,14079,14246,14394,14554,14715,14891,15077,15242,15420,15586,15760,15929,16082,16202,16365,16530,16681,16832,16981,17147,17317,17498,17673,17858,18005,18160,18345,18501,18654,18809,18957,19153,19278,19449,19599,19748,19894,20023,20121,20227,20329,20475,20631,20786,20937,21087,21233,21407,21563,21714,21862,22026,22162,22324,22479,22615,22790,22964,23125,23290,23436,23586,23760,23921,24100,24271,24446,24597,24748,24898,25046,25225,25401,25577,25753,25935,26083,26233,26385,26534,26690,26841,26992,27161,27338,27489,27641,27790,27942,28093,28243,28390,28561,28712,28863,29014,29116,29209,29320,29466,29637,29851,29970,30092,30238,30389,30549,30694,30843,30995,31149,31294,31448,31647,31798,31936,32099,32285,32454,32576,32722,32874,33026,33180,33360,33514,33706,33857,34008,34159,34310,34462,34629,34785,34942,35117,35272,35450,35613,35769,35919,36070,36217,36406,36582,36750,36898,37074,37120,37271,37428,37530,38241,38582,39080,39193,39361,39516,39678,39851,40024,40197,40370,40521,40672,40823,40996,41169,41342,41493,41644,41806,41979,42130,42281,42432,42587,42760,42988,43139,43312,43489,43662,43786,43959,44132,44309,44460,44611,44784,44957,45130,45303,45476,45649,45815,45966,46139,46312,46478,46660,46762,46815,46981,47105,47229,47380,47531,47682,47833,47984,48150,48316,48482,48648,48814,48980,49146,49312,49497,49702,49894,50035,50225,50419,50649,50834,50985,51181,51377,51528,51679,51830,51981,52132,52298,52464",,3,"35526,35526",,"7164609,7164615,7164637,7131131,7136852,7241686,7275213"
159433,recKUTgIgo58wGMnb,C-AC18,Handling Unconditional Buyers,active,20054,"159416,159417,159418,159419,159433,159434,159435,159436,159437,159438",4076,recjbzJ7XmBPqaNhk,Step 6 of the Sale | Price,"340290,340291,340292","61,348,589,770,916,977,1042,1247,1308,1490,1685,1848,1974,2091,2243,2528,2629,2784,2877,3037,3188,3331,3487,3636,3787,3943,4103,4202,4368,4519,4670,4809,5062,5253,5379,5494,5600,5708,5801,5865,5971,6073,6170,6560,6704,6950,7231,7335,7505,7665,7824,7971,8351,8500,8663,8826,8976,9131,9287,9386,9537,9739,9975,10535,10727,10881,11001,11087,11202,11354,11664,11817,11990,12155,12324,12482,12703,12867,13031,13199,13350,13490,13637,13785,13937,14082,14249,14397,14557,14717,14922,15080,15245,15423,15589,15763,15932,16085,16230,16368,16533,16684,16835,16984,17150,17350,17535,17676,17861,18008,18163,18348,18504,18655,18812,18960,19156,19281,19452,19602,19751,19897,20026,20124,20230,20332,20478,20634,20789,20940,21090,21236,21410,21566,21717,21865,22029,22165,22327,22482,22618,22793,22967,23128,23293,23439,23589,23763,23924,24103,24274,24449,24600,24751,24901,25049,25228,25404,25580,25756,25938,26086,26236,26388,26537,26693,26844,26995,27164,27341,27492,27644,27793,27945,28096,28246,28393,28564,28715,28866,29017,29119,29211,29323,29469,29640,29854,29973,30095,30241,30392,30552,30697,30846,30998,31152,31297,31450,31650,31801,31963,32102,32288,32457,32579,32725,32877,33029,33183,33363,33517,33709,33860,34011,34162,34313,34465,34632,34788,34945,35120,35275,35453,35616,35772,35922,36073,36220,36409,36585,36753,36901,37077,37123,37274,37431,37533,38244,38585,39083,39196,39364,39519,39681,39854,40027,40200,40373,40524,40675,40826,40999,41172,41345,41496,41647,41809,41982,42133,42284,42435,42590,42763,42991,43142,43315,43492,43665,43789,43962,44135,44312,44463,44614,44787,44960,45133,45306,45479,45652,45818,45969,46142,46315,46481,46663,46765,46818,46984,47108,47232,47383,47534,47685,47836,47987,48153,48319,48485,48651,48817,48983,49149,49315,49500,49705,49897,50038,50228,50422,50652,50837,50988,51184,51380,51531,51682,51833,51984,52135,52301,52467","985877,985878",3,"35530,35530",,"6710572,6710575,6753751,7164650,7131134"
159418,recLPOc6MB930X69v,C-AC16,In-Profit & Not In-Profit Deals,active,20054,"159416,159417,159418,159419,159433,159434,159435,159436,159437,159438",4076,recjbzJ7XmBPqaNhk,Step 6 of the Sale | Price,"340284,340285,340286","59,346,555,768,914,975,1070,1245,1306,1488,1683,1846,1973,2089,2241,2526,2627,2782,2876,3035,3186,3329,3485,3634,3785,3941,4101,4200,4366,4517,4668,4807,5060,5275,5378,5492,5598,5706,5815,5863,5969,6071,6168,6558,6702,6948,7229,7333,7503,7663,7822,7969,8349,8498,8661,8797,8974,9129,9285,9371,9535,9737,9973,10533,10725,10879,10999,11085,11200,11352,11662,11815,11988,12153,12322,12480,12701,12865,13029,13197,13348,13488,13635,13783,13935,14080,14247,14395,14555,14716,14920,15078,15243,15421,15587,15761,15930,16083,16228,16366,16531,16682,16833,16982,17148,17348,17533,17674,17859,18006,18161,18346,18502,18678,18810,18958,19154,19279,19450,19600,19749,19895,20024,20122,20228,20330,20476,20632,20787,20938,21088,21234,21408,21564,21715,21863,22027,22163,22325,22480,22616,22791,22965,23126,23291,23437,23587,23761,23922,24101,24272,24447,24598,24749,24899,25047,25226,25402,25578,25754,25936,26084,26234,26386,26535,26691,26842,26993,27162,27339,27490,27642,27791,27943,28094,28244,28391,28562,28713,28864,29015,29117,29210,29321,29467,29638,29852,29971,30093,30239,30390,30550,30695,30844,30996,31150,31295,31449,31648,31799,31961,32100,32286,32455,32577,32723,32875,33027,33181,33361,33515,33707,33858,34009,34160,34311,34463,34630,34786,34943,35118,35273,35451,35614,35770,35920,36071,36218,36407,36583,36751,36899,37075,37121,37272,37429,37531,38242,38583,39081,39194,39362,39517,39679,39852,40025,40198,40371,40522,40673,40824,40997,41170,41343,41494,41645,41807,41980,42131,42282,42433,42588,42761,42989,43140,43313,43490,43663,43787,43960,44133,44310,44461,44612,44785,44958,45131,45304,45477,45650,45816,45967,46140,46313,46479,46661,46763,46816,46982,47106,47230,47381,47532,47683,47834,47985,48151,48317,48483,48649,48815,48981,49147,49313,49498,49703,49895,50036,50226,50420,50650,50835,50986,51182,51378,51529,51680,51831,51982,52133,52299,52465",,3,"35528,35528",,"6814491,6703887,6709902,6710567,6758309,6742573,6767988,6777700,6821996,6827652,7164666,7131137,7236664,7275237"
159416,recblm2f3AY0hvcDt,C-AC14,Negotiation Aspects,active,20054,"159416,159417,159418,159419,159433,159434,159435,159436,159437,159438",4076,recjbzJ7XmBPqaNhk,Step 6 of the Sale | Price,"340278,340279,340280","8,344,553,766,912,973,1069,1243,1304,1486,1652,1844,1991,2087,2206,2524,2625,2780,2874,3033,3184,3327,3483,3616,3759,3939,4099,4184,4364,4515,4666,4805,5058,5274,5376,5474,5596,5686,5814,5861,5967,6069,6166,6556,6700,6946,7199,7331,7501,7661,7820,7968,8347,8496,8659,8795,8972,9106,9260,9369,9524,9735,9971,10531,10723,10877,10975,11083,11198,11350,11614,11794,11986,12151,12320,12478,12699,12863,13027,13195,13312,13486,13633,13781,13933,14078,14245,14393,14553,14714,14890,15039,15207,15419,15552,15759,15928,16081,16201,16364,16529,16680,16831,16980,17146,17316,17497,17672,17857,17982,18159,18344,18500,18653,18808,18956,19094,19277,19448,19571,19747,19893,20022,20120,20226,20328,20474,20630,20785,20936,21086,21232,21406,21562,21713,21861,21999,22161,22323,22478,22581,22789,22963,23124,23289,23435,23585,23759,23920,24099,24270,24445,24596,24747,24897,25045,25224,25400,25576,25752,25934,26082,26232,26384,26533,26689,26840,26955,27128,27337,27488,27640,27789,27941,28092,28242,28389,28560,28711,28862,29013,29115,29208,29319,29465,29636,29821,29942,30091,30237,30388,30519,30693,30842,30994,31148,31293,31447,31646,31797,31935,32098,32284,32415,32575,32721,32857,32994,33179,33359,33513,33705,33856,34007,34158,34309,34461,34602,34784,34941,35081,35271,35405,35612,35768,35918,36069,36216,36405,36581,36749,36897,37073,37119,37270,37427,37529,38240,38581,39079,39192,39360,39515,39677,39850,40023,40196,40369,40520,40671,40822,40995,41168,41341,41492,41643,41805,41978,42129,42280,42431,42586,42759,42987,43138,43311,43488,43661,43785,43958,44131,44308,44459,44610,44783,44956,45129,45302,45475,45648,45814,45965,46138,46311,46477,46659,46761,46814,46980,47104,47228,47379,47530,47681,47832,47983,48149,48315,48481,48647,48813,48979,49145,49311,49496,49701,49893,50034,50224,50418,50648,50833,50984,51180,51376,51527,51678,51829,51980,52131,52297,52463",,3,"35525,35525",,"6703858,6758312,7164673,7131141,7237419,7275290"
159437,recMHLOGjBxgyjFIt,C-AC22,Rejection Responses | Mulling the Details,active,20054,"159416,159417,159418,159419,159433,159434,159435,159436,159437,159438",4076,recjbzJ7XmBPqaNhk,Step 6 of the Sale | Price,"340302,340303,340304","65,352,559,774,920,981,1075,1251,1311,1491,1689,1852,1995,2095,2247,2532,2633,2788,2891,3041,3192,3335,3491,3640,3791,3947,4107,4206,4372,4523,4674,4813,5066,5279,5400,5498,5604,5712,5804,5869,5975,6077,6174,6564,6708,6954,7235,7339,7509,7669,7828,7975,8355,8518,8667,8830,8980,9135,9291,9390,9541,9743,9979,10539,10731,10885,11005,11107,11206,11358,11668,11821,11994,12159,12328,12486,12707,12871,13035,13203,13354,13494,13641,13789,13941,14086,14252,14401,14561,14758,14926,15084,15249,15427,15593,15767,15936,16089,16234,16372,16537,16688,16839,17011,17154,17354,17539,17680,17865,18012,18167,18352,18508,18657,18816,18964,19160,19285,19456,19606,19755,19901,20030,20128,20234,20336,20501,20638,20793,20944,21094,21240,21414,21570,21721,21869,22033,22169,22331,22486,22622,22797,22971,23132,23297,23443,23593,23767,23928,24107,24278,24453,24604,24755,24905,25053,25232,25408,25584,25760,25942,26090,26240,26392,26541,26697,26848,26999,27168,27345,27496,27648,27797,27949,28100,28249,28397,28568,28719,28870,29021,29123,29221,29327,29473,29644,29858,29977,30099,30245,30396,30556,30701,30850,31002,31156,31301,31496,31654,31805,31967,32106,32292,32461,32583,32729,32881,33033,33187,33367,33521,33713,33864,34015,34166,34317,34469,34636,34792,34949,35124,35279,35457,35620,35776,35926,36077,36224,36413,36589,36757,36905,37081,37127,37278,37435,37537,38248,38589,39087,39200,39368,39523,39685,39858,40031,40204,40377,40528,40679,40830,41003,41176,41349,41500,41651,41813,41986,42137,42288,42439,42594,42767,42995,43146,43319,43496,43669,43793,43966,44139,44316,44467,44618,44791,44964,45137,45310,45483,45656,45822,45973,46146,46319,46485,46667,46769,46822,46988,47112,47236,47387,47538,47689,47840,47991,48157,48323,48489,48655,48821,48987,49153,49319,49504,49709,49901,50042,50232,50426,50656,50841,50992,51188,51384,51535,51686,51837,51988,52139,52305,52471",,3,"35535,35535",,"6727393,6727397,6767993,6777702,6777707,6799192,7164675,7131146,7131147,7136856,7136858,7241652"
159436,recwFV49slYo9exG7,C-AC21,Rejection Responses | Too Much or Too High,active,20054,"159416,159417,159418,159419,159433,159434,159435,159436,159437,159438",4076,recjbzJ7XmBPqaNhk,Step 6 of the Sale | Price,"340299,340300,340301","64,351,590,773,919,980,1074,1250,1310,1516,1688,1851,1975,2094,2246,2531,2632,2787,2890,3040,3191,3334,3490,3639,3790,3946,4106,4205,4371,4522,4673,4812,5065,5278,5399,5497,5603,5711,5803,5868,5974,6076,6173,6563,6707,6953,7234,7338,7508,7668,7827,7974,8354,8502,8666,8829,8979,9134,9290,9389,9540,9742,9978,10538,10730,10884,11004,11106,11205,11357,11667,11820,11993,12158,12327,12485,12706,12870,13034,13202,13353,13493,13640,13788,13940,14085,14251,14400,14560,14757,14925,15083,15248,15426,15592,15766,15935,16088,16233,16371,16536,16687,16838,16986,17153,17353,17538,17679,17864,18011,18166,18351,18507,18681,18815,18963,19159,19284,19455,19605,19754,19900,20029,20127,20233,20335,20480,20637,20792,20943,21093,21239,21413,21569,21720,21868,22032,22168,22330,22485,22621,22796,22970,23131,23296,23442,23592,23766,23927,24106,24277,24452,24603,24754,24904,25052,25231,25407,25583,25759,25941,26089,26239,26391,26540,26696,26847,26998,27167,27344,27495,27647,27796,27948,28099,28248,28396,28567,28718,28869,29020,29122,29220,29326,29472,29643,29857,29976,30098,30244,30395,30555,30700,30849,31001,31155,31300,31495,31653,31804,31966,32105,32291,32460,32582,32728,32880,33032,33186,33366,33520,33712,33863,34014,34165,34316,34468,34635,34791,34948,35123,35278,35456,35619,35775,35925,36076,36223,36412,36588,36756,36904,37080,37126,37277,37434,37536,38247,38588,39086,39199,39367,39522,39684,39857,40030,40203,40376,40527,40678,40829,41002,41175,41348,41499,41650,41812,41985,42136,42287,42438,42593,42766,42994,43145,43318,43495,43668,43792,43965,44138,44315,44466,44617,44790,44963,45136,45309,45482,45655,45821,45972,46145,46318,46484,46666,46768,46821,46987,47111,47235,47386,47537,47688,47839,47990,48156,48322,48488,48654,48820,48986,49152,49318,49503,49708,49900,50041,50231,50425,50655,50840,50991,51187,51383,51534,51685,51836,51987,52138,52304,52470","989518,989546",3,"35534,35534",,"6671934,6649219,6649220,6786333,6786335,6742592,6742793,6768005,6777726,7164685,7131176,7131179,7131200,7159122,7159126,7264026,7275296,7275298,7275302,7287367,7287379,7287503"
